user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
8,14998,"Lehrangebote gibt es darüber hinaus auch in bestimmten Fächern der Lehrerausbildung und der Erziehungswissenschaften, wie z.B. Medienpädagogik.",1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,13324,Es sind zwei Fächer zu wählen.,1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,16360,"Die Kunststofftechnik befasst sich mit der Herstellung, Verarbeitung und Anwendung von Kunststoffen (einschließlich dem Gummirohstoff Kautschuk) und den dabei benutzten Maschinen und Geräten.",1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,2384,"Diese Aufgabe ist umfangreich und schwierig, denn moderne Seeschiffe sind praktisch schwimmende Kraftwerke.",1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,4446,Ein Vollstudium der Architektur ist in Hamburg auch an der Hochschule für bildende Künste möglich.,1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,16072,Im Fachhochschulsektor liegt der Hauptanteil mit 31 % bei der Landespflege/Landschaftsarchitektur und Landschaftsgestaltung.,2,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,2946,"Die Biochemie (physiologische Chemie) erforscht die chemische Zusammensetzung pflanzlicher und tierischer Körper, die in ihnen ablaufenden chemischen Prozesse sowie die Veränderungen durch Krankheiten.",1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,4742,"Während beim Hochschulstudium die wissenschaftlichen Grundlagen und Methoden der Chemie und ihrer Anwendungen in der chemischen Industrie im Vordergrund stehen, ist der Studiengang Chemie oder technische Chemie an Fachhochschulen überwiegend darauf ausgerichtet, zur eigenständigen Mitarbeit im Labor bzw. im produktions- und betriebstechnischen Bereich zu befähigen.",1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
8,7349,Bei Mißerfolg kann des Kontrollverfahren innerhalb eines Jahres einmal wiederholt werden.,1,male,18_or_older,another_language,3,2,2,undecided,mixed,undecided
9,596,Die Berufsaussichten sind daher recht ungünstig.,4,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,21849,"An einigen Universitäten werden Fremdsprachenkenntnisse, etwa in Französisch und Englisch vorausgesetzt.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,14840,"Das Studium verbindet theologische, pädagogische und humanwissenschaftliche Inhalte und erfolgt überwiegend an Fachhochschulen (Ausbildung zum Diakon bzw. Gemeindereferenten auch an Fachschulen bzw. Fachakademien möglich).",3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,3399,"Der Ingenieur muß aber nicht nur mit der technischen Fortentwicklung Schritt halten, sondern muß sich auch mit den sozialen Fragen auseinandersetzen, welche die moderne Technik stets neu aufwirft.",3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,9927,"In beiden Bereichen geht es darum, möglichst leichte Systeme extremer Zuverlässigkeit zu erstellen.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,21888,"Geowissenschaftler*innen sind gefragte Expert*innen in der Rohstoffgewinnung, im Umweltschutz, in der Abfalllagerung sowie in der Stadt- und Regionalplanung.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,2532,In der Prüfung liegt das Schwergewicht auf Experimental- und theoretischer Physik.,3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,20466,Sie untersuchen die jeweilige Region mit wissenschaftlichen Methoden.,2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,2384,"Diese Aufgabe ist umfangreich und schwierig, denn moderne Seeschiffe sind praktisch schwimmende Kraftwerke.",3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,6490,"Da Altphilologen überwiegend im Schuldienst tätig sind, hängen ihre Beschäftigungsmöglichkeiten wesentlich von der Kultur- und Schulpolitik ab, insbesondere also auch von der Zahl der Gymnasien mit altsprachlichen Zügen und der Zahl rein altsprachlicher Anstalten (siehe auch 6.75 Lehramt an allgemeinbildenden und beruflichen Schulen).",3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,13324,Es sind zwei Fächer zu wählen.,3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,16072,Im Fachhochschulsektor liegt der Hauptanteil mit 31 % bei der Landespflege/Landschaftsarchitektur und Landschaftsgestaltung.,2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,16360,"Die Kunststofftechnik befasst sich mit der Herstellung, Verarbeitung und Anwendung von Kunststoffen (einschließlich dem Gummirohstoff Kautschuk) und den dabei benutzten Maschinen und Geräten.",3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,14998,"Lehrangebote gibt es darüber hinaus auch in bestimmten Fächern der Lehrerausbildung und der Erziehungswissenschaften, wie z.B. Medienpädagogik.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,2946,"Die Biochemie (physiologische Chemie) erforscht die chemische Zusammensetzung pflanzlicher und tierischer Körper, die in ihnen ablaufenden chemischen Prozesse sowie die Veränderungen durch Krankheiten.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,4446,Ein Vollstudium der Architektur ist in Hamburg auch an der Hochschule für bildende Künste möglich.,3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,10204,"Dabei gibt es vor allem mit Verfahrenstechnik/Chemieingenieurwesen (6.64) zahlreiche Berührungspunkte und Überschneidungen, ebenso auch mit der Fertigungstechnik (6.31).",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,7349,Bei Mißerfolg kann des Kontrollverfahren innerhalb eines Jahres einmal wiederholt werden.,3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,4742,"Während beim Hochschulstudium die wissenschaftlichen Grundlagen und Methoden der Chemie und ihrer Anwendungen in der chemischen Industrie im Vordergrund stehen, ist der Studiengang Chemie oder technische Chemie an Fachhochschulen überwiegend darauf ausgerichtet, zur eigenständigen Mitarbeit im Labor bzw. im produktions- und betriebstechnischen Bereich zu befähigen.",2,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
9,11304,Die Konkurrenz unter den Musikern und Musiklehrern um die Arbeitsplätze ist groß.,3,male,18_or_older,another_language,3,3,4,undecided,mixed,social_sciences
10,16360,"Die Kunststofftechnik befasst sich mit der Herstellung, Verarbeitung und Anwendung von Kunststoffen (einschließlich dem Gummirohstoff Kautschuk) und den dabei benutzten Maschinen und Geräten.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,14998,"Lehrangebote gibt es darüber hinaus auch in bestimmten Fächern der Lehrerausbildung und der Erziehungswissenschaften, wie z.B. Medienpädagogik.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,2946,"Die Biochemie (physiologische Chemie) erforscht die chemische Zusammensetzung pflanzlicher und tierischer Körper, die in ihnen ablaufenden chemischen Prozesse sowie die Veränderungen durch Krankheiten.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,4446,Ein Vollstudium der Architektur ist in Hamburg auch an der Hochschule für bildende Künste möglich.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,7349,Bei Mißerfolg kann des Kontrollverfahren innerhalb eines Jahres einmal wiederholt werden.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,13324,Es sind zwei Fächer zu wählen.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,4742,"Während beim Hochschulstudium die wissenschaftlichen Grundlagen und Methoden der Chemie und ihrer Anwendungen in der chemischen Industrie im Vordergrund stehen, ist der Studiengang Chemie oder technische Chemie an Fachhochschulen überwiegend darauf ausgerichtet, zur eigenständigen Mitarbeit im Labor bzw. im produktions- und betriebstechnischen Bereich zu befähigen.",2,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,13011,"Viele Interessenten nehmen an Ort und Stelle Einblick in die Dokumente, dabei werden Archivare beratend tätig.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,726,Die Aussichten sind sehr ungünstig.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,9900,"Von der Ausbildung her kann Umweltschutz in die drei Hauptrichtungen technischer, planerischer und ökologischer Umweltschutz gegliedert werden.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,10204,"Dabei gibt es vor allem mit Verfahrenstechnik/Chemieingenieurwesen (6.64) zahlreiche Berührungspunkte und Überschneidungen, ebenso auch mit der Fertigungstechnik (6.31).",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,2384,"Diese Aufgabe ist umfangreich und schwierig, denn moderne Seeschiffe sind praktisch schwimmende Kraftwerke.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,2555,Ein Spezialstudium in Porzellantechnik ist an der FH Nürnberg möglich.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,21122,"Management-Studiengänge werden vor allem von privaten Hochschulen, aber auch von staatlichen Fachhochschulen und Universitäten angeboten.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,2722,Daher ist sie enger an die Kirche gebunden als die evangelische Theologie.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,12584,Teilweise werden noch weitere Einstellungsvoraussetzungen (z. B. die erfolgreiche Teilnahme an einem besonderen Ausleseverfahren) gefordert.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,16072,Im Fachhochschulsektor liegt der Hauptanteil mit 31 % bei der Landespflege/Landschaftsarchitektur und Landschaftsgestaltung.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,12537,In jüngster Zeit haben sich die Zweige Umwelttechnik (s.auch 6.65) und Biotechnologie (s.u.) besonders schnell entwickelt.,1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,20890,"In der Regel sind zwei bis drei Monate praktische Tätigkeit in Schulen und Einrichtungen der Erwachsenenbildung, der Sozialpädagogik, des betrieblichen Ausbildungswesens o.Ä. Teil des Studiums.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
10,2020,"Mit der Ingenieurarbeit ist ihm abschließend Gelegenheit gegeben, sich mit einem selbstgewählten Spezialgebiet zu befassen.",1,male,18_or_older,german_and_another_language,3,1,2,vocational,mixed,other
11,4742,"Während beim Hochschulstudium die wissenschaftlichen Grundlagen und Methoden der Chemie und ihrer Anwendungen in der chemischen Industrie im Vordergrund stehen, ist der Studiengang Chemie oder technische Chemie an Fachhochschulen überwiegend darauf ausgerichtet, zur eigenständigen Mitarbeit im Labor bzw. im produktions- und betriebstechnischen Bereich zu befähigen.",2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,10204,"Dabei gibt es vor allem mit Verfahrenstechnik/Chemieingenieurwesen (6.64) zahlreiche Berührungspunkte und Überschneidungen, ebenso auch mit der Fertigungstechnik (6.31).",3,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,4446,Ein Vollstudium der Architektur ist in Hamburg auch an der Hochschule für bildende Künste möglich.,2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,7248,Diesem hohen Angebot an Absolventen steht ein verhältnismäßig geringer Ersatzbedarf gegenüber.,2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,14765,"Zunehmend werden diese Fächer aber auch als Regional- und Kulturwissenschaften betrieben, die neben der gegenwärtigen Hochsprache auch politische, soziale und ökonomische Aspekte berücksichtigen.",2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,14828,"Die BWL untersucht Bedingungen, Aufbau, Abläufe, Funktionen und Gestaltungsmöglichkeiten von Betrieben und Unternehmen.",1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,2946,"Die Biochemie (physiologische Chemie) erforscht die chemische Zusammensetzung pflanzlicher und tierischer Körper, die in ihnen ablaufenden chemischen Prozesse sowie die Veränderungen durch Krankheiten.",2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,14998,"Lehrangebote gibt es darüber hinaus auch in bestimmten Fächern der Lehrerausbildung und der Erziehungswissenschaften, wie z.B. Medienpädagogik.",4,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,7349,Bei Mißerfolg kann des Kontrollverfahren innerhalb eines Jahres einmal wiederholt werden.,3,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,16072,Im Fachhochschulsektor liegt der Hauptanteil mit 31 % bei der Landespflege/Landschaftsarchitektur und Landschaftsgestaltung.,2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,16203,"Sie überwachen die Herstellung, Montage, Inbetriebnahme, Instandhaltung und den Betrieb von elektrotechnischen Anlagen und Systemen.",1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,19733,Bereits seit den 1980er-Jahren gilt der Medienbereich als Wachstumsbranche und als Tätigkeitsfeld mit Zukunft.,2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,4536,Sie empfiehlt sich aber auch bei anderem Berufsziel.,3,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,21433,Die Mathematik (siehe Abschnitt 3.3.6) ist die wichtigste Hilfswissenschaft für Physiker/-innen.,1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,16360,"Die Kunststofftechnik befasst sich mit der Herstellung, Verarbeitung und Anwendung von Kunststoffen (einschließlich dem Gummirohstoff Kautschuk) und den dabei benutzten Maschinen und Geräten.",1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,755,Dauer ca. 2 Jahre.,1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,7066,Das Lehramt bildet einen Schwerpunkt für die Betätigung des Hochschulmathematikers (siehe auch 6.75 Lehrämter).,3,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,13324,Es sind zwei Fächer zu wählen.,1,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,20029,"Zunehmende Bedeutung gewinnen Dienstleistungs- und Facilitymanagement, die zum Teil als eigene Studienrichtungen bzw. Schwerpunkte angeboten werden.",4,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
11,2384,"Diese Aufgabe ist umfangreich und schwierig, denn moderne Seeschiffe sind praktisch schwimmende Kraftwerke.",2,male,18_or_older,german,3,2,2,undecided,comprehensive,STEM
12,14998,"Lehrangebote gibt es darüber hinaus auch in bestimmten Fächern der Lehrerausbildung und der Erziehungswissenschaften, wie z.B. Medienpädagogik.",1,female,16,german,2,2,2,college,comprehensive,teaching_education
12,19503,"Hinzu kommen die Teilgebiete der Geotechnik wie Probennahme, Berechnungsverfahren, Boden- und Felsmechanik, Bohrtechnik, Spezialtiefbau.",1,female,16,german,2,2,2,college,comprehensive,teaching_education
12,C1,Die Uni hat eine Mensa.,1,female,16,german,2,2,2,college,comprehensive,teaching_education
